A young child rides a horse.,The little girl rode a horse.,3.200000047683716,['लड़की घोड़े पर सवार हुई।'],['एक बच्चा घोड़े पर सवार होता है।']
A person is cutting garlic into pieces with a knife.,Someone is putting ingredients into a wok.,0.75,['किसी ने एक वाक में सामग्री डाल रही है।'],['एक व्यक्ति चाकू से आलू को टुकड़े-टुकड़े कर रहा है।']
A man is folding a piece of paper.,A man is slicing a plastic container with a sword.,0.5,['एक आदमी एक प्लास्टिक के कंटेनर को तलवार से काट रहा है।'],['एक आदमी कागज का टुकड़ा लपेट रहा है।']
The man was pushed into the water.,A man pushes another man into the ocean.,2.5,['एक आदमी दूसरे आदमी को समुद्र में धकेलता है।'],['आदमी को पानी में धकेल दिया गया।']
A boy is upset playing video games.,Someone is playing a gameboy.,1.75,['कोई एक gameboy खेल रहा है।'],['एक लड़का वीडियो गेम खेलने से परेशान है।']
A man makes a call on a cell phone.,A man is making a phone call.,4.0,['एक आदमी एक फोन कॉल कर रहा है।'],['एक आदमी एक सेल फोन पर कॉल करता है।']
A man is speaking on a phone.,A panda bear is chewing on a stick.,0.0,['पांडा भालू एक चिड़ी पर चबा रहा है।'],['एक आदमी फोन पर बोल रहा है।']
A woman is applying cosmetics to her face.,A woman is putting on makeup.,4.599999904632568,['एक महिला makeup लगा रही है।'],['एक महिला अपने चेहरे पर सौंदर्य-सामग्री लगा रही है।']
The man lifted barbells.,A man lifts weights.,4.0,['एक व्यक्ति भार उठाता है।'],['आदमी ने बारबेल उठाया।']
A woman feeds an animal by hand.,The women are feeding the animal.,3.0,['औरतें जानवर को खिलाती हैं।'],['एक महिला हाथ से किसी जानवर को खिलाती है।']
Several ferrets climb out of their cage.,Ferrets climb down from a shelf.,2.200000047683716,['फर्रेट एक शेल्फ से नीचे चढ़ते हैं।'],['कई फेररेट अपने पिंजरे से बाहर निकलते हैं।']
A young woman is playing the flute.,A woman is washing off the top of a freezer.,0.0,['एक महिला फ्रिजर के ऊपर से धो रही है।'],['एक युवा महिला बांसुरी बजा रही है।']
A woman shoots a shotgun.,The woman is shooting a rifle.,2.799999952316284,['महिला एक राइफाइल से गोली मार रही है।'],['एक महिला एक बंदूक मारती है।']
A person is adding chili powder to chili with beans.,The man is adding seasoning to the beans.,3.799999952316284,['आदमी बोनों में मसाले जोड़ रहा है।'],['एक व्यक्ति चावल के साथ चावल के लिए चावल का पाउडर जोड़ रहा है।']
A woman rapidly fires a handgun.,A woman is shooting off a gun.,4.400000095367432,['एक महिला एक बंदूक से गोली मार रही है।'],['एक महिला तेजी से एक हतियार चलाती है।']
A person is slicing an onion.,A solenodon is walking along the ground.,0.0,['एक solenodon जमीन पर चल रहा है।'],['एक व्यक्ति एक प्याज का टुकड़ा काट रहा है।']
A dog is opening a fridge.,A dog closes a refrigerator door.,1.75,['कुत्ता रेफ्रिजरेटर के दरवाजे बंद करता है।'],['एक कुत्ता एक फ्रिज खोल रहा है।']
A woman is holding a dancing baby up.,A woman is abusing her child.,1.0,['एक महिला अपने बच्चे का शोषण कर रही है।'],['एक महिला एक नाचते बच्चे को पकड़ रही है।']
A woman is doing a joker make up on a man.,The girl applied face makeup to a man.,1.7999999523162842,['लड़की ने एक आदमी को चेहरे की make-up दी।'],['एक महिला एक आदमी पर एक विनोदी बनावट कर रही है।']
The lady added cheese to the sauce.,A man pours a plate of shredded cheese into a pot of sauce.,1.600000023841858,['एक आदमी सॉस के बर्तन में टुकड़े हुए पनीर का एक प्लेट डालता है।'],['महिला ने सॉस में पनीर जोड़ी।']
A man is giving a lecture on a podium.,A man is delivering a lecture at an event celebrating the game of cricket.,2.3329999446868896,['एक आदमी क्रिकेट खेल को मनाते हुए एक समारोह में एक व्याख्यान दे रहा है।'],['एक आदमी एक मंच पर व्याख्यान दे रहा है।']
The cat shimmied under the bed.,A cat is crawling upside down under the couch.,2.0,['एक बिल्ली तकिया के नीचे उलटी-पलटकर कूद रही है।'],['बिल्ली बिस्तर के नीचे चिल्ला रही थी।']
A woman is chopping garlic.,A woman slices a fish.,1.0,['एक महिला मछली का टुकड़ा काटती है।'],['एक महिला आलू को काट रही है।']
A man is cutting grass.,A masked man sings.,0.0,['एक मुखौटा आदमी गाता है।'],['एक आदमी घास काट रहा है।']
A man is cutting grass.,A clown is singing.,0.0,['एक खलनायक गा रहा है।'],['एक आदमी घास काट रहा है।']
A boy runs away from his fishing line.,A boy is running in front of fish hanging on fishing rod.,3.0,['एक लड़का मछलियों के सामने दौड़ रहा है जो मछलियों की छड़ी पर लटक रही हैं।'],['एक लड़का अपनी मछली पकड़ने की लाइन से भाग जाता है।']
The man played haki sak in the office.,The man is seasoning the vegetables.,0.4000000059604645,['आदमी सब्जियों को पक रहा है।'],['वह आदमी कार्यालय में हकी साक खेलता था।']
A man is carrying another man on his back.,A man is taking pictures of ant.,0.4000000059604645,['एक आदमी की तस्वीर बना रहा है।'],['एक आदमी अपने पीठ पर एक और आदमी ले जा रहा है।']
Meat is dropped into a pan.,A woman is putting meat in a pan.,3.25,['एक महिला एक भाँडा में मांस डाल रही है।'],['मांस को प्यान में डाल दिया जाता है।']
A woman is cutting scallions.,A woman falls on a sand castle.,0.0,['एक महिला एक रेत के किले पर गिरती है।'],['एक महिला खजूर काट रही है।']
A man is slam dunking a ball.,A woman is slicing some onions.,0.0,['एक महिला कुछ प्याज काट रही है।'],['एक आदमी एक गेंद को फेंक रहा है।']
A machine is sharpening a pencil.,A girl is riding a bicycle.,0.0,['एक लड़की सायकल चला रही है।'],['एक मशीन एक पेन्सिल को तीक्ष्ण कर रहा है।']
A woman is brushing her feet.,The sun is rising behind trees.,0.0,['पेड़ों के पीछे सूर्य उठ रहा है।'],['एक महिला अपने पैर धो रही है।']
A man is cleaning the windows.,A man is driving a car.,0.4000000059604645,['एक आदमी एक कार चला रहा है।'],['एक आदमी खिड़की को साफ कर रहा है।']
A person is stirring rice.,A woman is cracking an egg.,1.0,['एक महिला एक अंडे को तोड़ रही है।'],['एक व्यक्ति चावल छेड़ रहा है।']
A man puts a knife in a vice.,A man is dancing.,0.25,['एक आदमी नाच रहा है।'],['एक आदमी एक चाकू को एक बिगाड़ में डालता है।']
A boy plays violin on stage.,A boy is onstage playing the violin.,4.25,['एक लड़के रंगमंच पर वीणा बजा रहे हैं।'],['एक लड़का रंगमंच पर वीणा बजाता है।']
A woman cuts a pink loaf with a knife.,A man is playing a guitar.,0.1180000007152557,['एक आदमी गिटार बजा रहा है।'],['एक महिला एक चाकू से गुलाबी रोटी काटती है।']
A man is adding pork chops to a pan.,A woman is peeling a potato.,1.0,['एक महिला एक आलू को छिड़क रही है।'],['एक आदमी एक प्यान में सूअर का चोप जोड़ रहा है।']
The men are fighting each other.,The man drew on the white paper.,0.4000000059604645,['आदमी सफेद कागज पर खींच रहा था।'],['लोग एक-दूसरे से लड़ रहे हैं।']
A man is catching a ball.,A cat is rubbing against a baby.,0.0,['एक बिल्ली एक बच्चे के साथ हिला रही है।'],['एक आदमी गेंद पकड़ रहा है।']
A girl is reading a newspaper.,A chef is peeling a potato.,0.0,['एक आचारिका आलू को छिड़क रहा है।'],['एक लड़की अखबार पढ़ रही है।']
A slow loris bites a persons fingers.,A small animal is chewing on a finger.,2.5,['एक छोटा जानवर एक अंगुली पर चबा रहा है।'],['एक धीमी लारिस किसी व्यक्ति के अंगुलियों को काटता है।']
A man is walking along a path through wilderness.,A man is peeling an onion.,0.75,['एक आदमी एक प्याज पीट रहा है।'],['एक आदमी जंगल के रास्ते में चल रहा है।']
The man played his guitar.,A guy is singing while playing his guitar.,3.0,['एक आदमी अपनी गिटार बजाते हुए गा रहा है।'],['वह आदमी अपनी गिटार बजा रहा था।']
Some men are skating on the road.,Two boys are skate boarding.,2.5999999046325684,['दो लड़के स्केट बोर्डिंग कर रहे हैं।'],['कुछ लोग सड़क पर स्केटिंग कर रहे हैं।']
A man pours liquid into a pan.,The chef poured oil in the pan.,2.5999999046325684,['रसोई ने प्यान में तेल डाल दिया।'],['एक आदमी एक बर्तन में तरल डालता है।']
A boy is playing piano and singing.,A pig is agitating a lion.,0.0,['सूअर सिंह को उत्तेजित कर रहा है।'],['एक लड़का पियानो बजा रहा है और गा रहा है।']
A cat and a ferret are playing.,A ferret and kitten play together.,4.25,['एक खरगोश और बिल्ली एक साथ खेलते हैं।'],['एक बिल्ली और एक फेररेट खेल रहे हैं।']
A monkey is walking through the water.,A guy is playing a trumpet.,0.0,['एक आदमी तुरही बजा रहा है।'],['एक बंदर पानी में चल रहा है।']
A woman is putting on makeup.,A band is singing.,0.0,['एक बैंड गा रहा है।'],['एक महिला makeup लगा रही है।']
A dog is driving a car.,A guy is talking into a microphone.,0.0,['एक आदमी माइक्रोफ़ोन में बात कर रहा है।'],['एक कुत्ता एक कार चला रहा है।']
The man sang on stage into the microphone.,A man in a suit is standing at a microphone and singing.,3.5,['सूट में एक आदमी माइक्रोफ़ोन पर खड़ा है और गा रहा है।'],['वह आदमी रंगमंच पर माइक्रोफोन में गा रहा था।']
A car backs out of a space.,A car is taking reverse.,2.400000095367432,['एक कार पीछे हट रही है।'],['एक कार एक जगह से बाहर निकल जाती है।']
A man is holding a frog.,A man is emptying a plastic container.,0.6000000238418579,['एक आदमी एक प्लास्टिक कन्टेनर को खाली कर रहा है।'],['एक आदमी एक बेडूक को पकड़ रहा है।']
A man is traveling in a boat.,A woman is cutting up a carrot with a knife.,0.0,['एक महिला चाकू से चावल काट रही है।'],['एक आदमी नाव में यात्रा कर रहा है।']
The man rode his motorcycle down the highway.,A person is driving a motorcycle on a road.,3.75,['एक व्यक्ति एक सड़क पर मोटरसाइकिल चला रहा है।'],['वह आदमी अपनी मोटरसाइकिल से राजमार्ग पर चला गया।']
A man is dicing an onion.,The man is playing the guitar.,0.4000000059604645,['आदमी गिटार बजा रहा है।'],['एक आदमी एक प्याज खा रहा है।']
A man performs on a stage.,A man guts a fish.,0.4000000059604645,['मनुष्य एक मछली को खाता है।'],['एक आदमी रंगमंच पर प्रदर्शन करता है।']
The women are sitiing down.,Two women are sitting close to each other and talking.,2.5999999046325684,['दो महिलाएं एक-दूसरे के पास बैठकर बातें कर रही हैं।'],['औरतें नीचे जा रही हैं।']
A man removes a couple of toaster scrambles from a plastic packet.,A man removes food from a bag.,1.75,['एक आदमी एक थैली से भोजन निकालता है।'],['एक आदमी प्लास्टिक के पैकेट से टास्टर की एक जोड़ी कड़क निकालता है।']
A woman is dancing by a fire.,A man ties a noose.,0.0,['एक आदमी ने एक नकड़ा बांधा है।'],['एक महिला आग से नाच रही है।']
A man is meditating.,The man is riding the horse.,0.75,['आदमी घोड़े पर सवार हो रहा है।'],['एक व्यक्ति ध्यान कर रहा है।']
A boy is cutting paper.,A man is loading a rifle.,0.0,['एक आदमी एक राइफल लोड कर रहा है।'],['एक लड़का कागज काट रहा है।']
The man talked on the telephone.,Girls are walking on the stage.,0.0,['लडकियाँ रंगमंच पर चल रही हैं।'],['आदमी ने फोन पर बात की।']
A man is playing the guitar and singing.,A man is opening a package containing headphones.,0.800000011920929,['एक आदमी हेडफोन सहित एक पैकेज खोल रहा है।'],['एक आदमी गिटार बजा रहा है और गा रहा है।']
the soccer player kicked the ball side to side between his legs.,A person is kicking a soccer ball back and forth between his feet.,3.400000095367432,['एक व्यक्ति अपने पैरों के बीच एक फुटबाल गेंद को आगे-पीछे कर रहा है।'],['फुटबाल खिलाड़ी ने गेंद को अपने पैरों के बीच एक ओर से दूसरी ओर फेंक दिया।']
An animal is walking.,A woman is applying eye makeup.,0.0,['एक महिला नेत्र-परिधान कर रही है।'],['एक जानवर चल रहा है।']
Someone is scratching an animals belly.,A woman is stroking a lemur.,2.0,['एक महिला एक लेमर को हाथ में ले रही है।'],['कोई जानवरों के पेट को खींच रहा है।']
A man is lifting heavy weights.,A wallaby is licking a woman's hand.,0.25,['ओढ़ना एक स्त्री के हाथ को चूसना है।'],['एक आदमी भारी बोझ उठा रहा है।']
A boy is playing with a toy.,A boy plays a handheld game.,3.0,['एक लड़का हाथी खेल खेलता है।'],['एक लड़का एक खिलौने से खेल रहा है।']
A man dives off of a cliff.,A man is riding a motorcycle.,0.6669999957084656,['एक आदमी मोटरसाइकिल चला रहा है।'],['एक आदमी चट्टान से उछलता है।']
A man is coming out into the water.,A man rises from a swamp.,3.200000047683716,['एक आदमी एक मछली से उठता है।'],['एक आदमी पानी में आता है।']
A man and woman dance.,A man is petting a dog.,0.3330000042915344,['एक आदमी एक कुत्ते को पिट रहा है।'],['एक पुरूष और स्त्री नृत्य करते हैं।']
A man is sweeping the floor of a house using a long broom.,The man swept the empty living room.,3.3329999446868896,['आदमी ने खाली लाइब्रेरी को खाली कर दिया।'],['एक आदमी एक मकान के फर्श को एक लंबा ब्रोम से साफ कर रहा है।']
A group of couples are dancing.,Men and women are dancing slowly.,3.3329999446868896,['पुरुष और स्त्री धीरे-धीरे नाच रहे हैं।'],['कुछ जोड़े नाच रहे हैं।']
A man is scaling a fish.,A man pours some cooking oil into a pot.,1.0,['एक आदमी एक बर्तन में कुछ खौलते हुए तेल डालता है।'],['एक आदमी एक मछली को काट रहा है।']
The man set up his camera to take sunset pictures at the beach.,A man is taking pictures of a lake.,2.200000047683716,['एक आदमी एक झील की तस्वीर बना रहा है।'],['आदमी ने समुद्र तट पर सूर्यास्त के फोटो लेने के लिए अपना कैमरा स्थापित किया।']
Someone is holding and petting a baby tiger.,Someone is rinsing a large beef steak at the kitchen sink.,0.4000000059604645,['kitchen sink में कोई एक बड़ा मांस स्टीक धो रहा है।'],['कोई बच्चा बाघ पकड़ रहा है और पी रहा है।']
The man is playing the guitar.,The cat cleaned his face with his paw.,0.0,['बिल्ली ने अपने पांव से मुँह साफ किया।'],['आदमी गिटार बजा रहा है।']
The man did pushups on a wall.,The man tased the food.,0.25,['आदमी ने भोजन का स्वाद लिया।'],['इस आदमी ने एक दीवार पर धकेल दिया।']
A woman cuts up a vegetable.,A woman is slicing egg plant.,2.25,['एक महिला अंडे का पौधा काट रही है।'],['एक महिला सब्जियों को काटती है।']
A person breaks an egg into a small bowl.,A man cracks an egg.,2.5999999046325684,['एक आदमी एक अंडे तोड़ता है।'],['एक व्यक्ति एक अंडे को एक छोटे भाले में तोड़ता है।']
A man is playing keyboards.,A man is riding a mechanical bull.,1.2000000476837158,['एक आदमी एक यांत्रिक बैल पर सवार है।'],['एक आदमी कुंजीपट बजा रहा है।']
A dog is running around a yard.,A black pet dog runs around in the garden of a house.,3.200000047683716,['घर के बगीचे में एक काला कुत्ता दौड़ता है।'],['एक कुत्ता एक बगीचे के चारों ओर दौड़ रहा है।']
A child is walking down the street as a jeep pulls up.,A woman is walking along a road and a man in a motorcar pulls up beside her.,1.399999976158142,['एक महिला सड़क पर चल रही है और एक मोटरकार में एक आदमी उसके पास आता है।'],['एक बच्चा सड़क पर चल रहा है जब एक जीप ऊपर आता है।']
A man is adding oil to a pot.,A dog is catching a fish in a river.,0.2000000029802322,['एक कुत्ता नदी में मछली पकड़ रहा है।'],['एक आदमी एक बर्तन में तेल डाल रहा है।']
The girl danced in front of the bonfire.,A woman is dancing to music standing near a bonfire.,2.75,['एक महिला एक बाणफायर के पास उभाई हुई संगीत में नाच रही है।'],['लड़की आग के सामने नाच रही थी।']
A man is chopping butter into a container.,A woman is cutting shrimps.,0.6000000238418579,['एक महिला झींग काट रही है।'],['एक आदमी बटर को एक कन्टेनर में काट रहा है।']
A girl is dragged downhill by a dog.,A dog is pulling a child down a hill.,3.799999952316284,['एक कुत्ता किसी पहाड़ी के नीचे एक बच्चे को खींच रहा है।'],['एक लड़की को कुत्ते ने नीचे की ओर खींच लिया है।']
The man took off his sunglasses while talking.,A man wearing a hard hat removes his glasses as he speaks.,3.400000095367432,"['एक आदमी जो कठोर टोपी पहनता है, जब बोलता है तो अपने चश्मा को हटा देता है।']",['जब वह बात करता था तो उसने अपनी धूप के चश्मा उतार दिये।']
The two men did a funny skit with a boxer in front of a crowd of people.,Boys are dancing in front of people.,1.5,['लड़के लोग के सामने नाच रहे हैं।'],['दो आदमी लोगों के सामने एक बॉक्सर के साथ एक मजेदार स्केच करते थे।']
The girl is tiding up her bed.,A woman is making a bed.,2.5,['एक महिला एक बिस्तर बना रही है।'],['लड़की अपने बिस्तर को साफ कर रही है।']
Someoen is cooking onions.,A man is swinging nunchucks.,0.0,['एक आदमी नुकसों को झुका रहा है।'],['सोयोन प्याज पक रहा है।']
The man is using a sledghammer to break the concrete block that is on the other man.,A man breaks a slab of concrete that is lying on a prone man with a sledge hammer.,5.0,['एक आदमी एक स्लेज हार्मर के साथ ढलान के एक स्लैब को तोड़ता है जो एक झुके हुए आदमी पर पड़ा है।'],['वह आदमी दूसरे आदमी पर स्थित कंक्रीट ब्लॉक को तोड़ने के लिए एक स्लिगह्मर का उपयोग कर रहा है।']
The lady put the dried noodles in the hot water to cook.,A woman places a container of noodles in a pan of water.,4.333000183105469,['एक महिला पानी के बर्तन में नोटियों का एक कन्टेनर रखती है।'],['महिला सूखे noodles को गर्म पानी में पकाने के लिए रखती है।']
The girls danced on the stage.,A girl is putting on makeup.,0.3330000042915344,['एक लड़की makeup लगा रही है।'],['लड़कियों ने रंगमंच पर नाच दिया।']
A panda bear is laying down.,A baby panda relaxes on some logs.,3.3329999446868896,['एक बच्चा पांडा कुछ लकड़ियों पर आराम करता है।'],['पांडा भालू लेट रहा है।']
Two kids are playing in a swimming pool with a green colored crocodile float.,Two kids push an inflatable crocodile around in a pool.,4.199999809265137,['दो बच्चे एक तालाब में एक फ्लैबल मगर को धकेलते हैं।'],['दो बच्चे एक हरे रंग के मगर के पंजे के साथ एक तालाब में खेल रहे हैं।']
A couple of policewomen are singing karaoke.,Two women are dancing.,0.800000011920929,['दो महिलाएं नाच रही हैं।'],['कुछ पुलिसwomen karaoke गा रहे हैं।']
A man is putting broccoli into water.,A person is peeling a potato.,1.0,['एक व्यक्ति एक आलू को छिड़क रहा है।'],['एक आदमी पानी में ब्रोकोली डाल रहा है।']
The doctor was helping the patient.,Doctors are trying to revive a man.,2.799999952316284,['चिकित्सक एक आदमी को पुनर्जीवित करने की कोशिश कर रहे हैं।'],['डॉक्टर रोगी की मदद कर रहे थे।']
Some is grating onion into water.,A person grates a potato into a bowl.,1.5,['एक व्यक्ति एक बोल में आलू को पिघलाता है।'],['कुछ लोग प्याज को पानी में डाल रहे हैं।']
A baby is talking.,A boy is trying to say firetruck.,1.2000000476837158,['एक लड़का फायरट्रॉक कहने की कोशिश कर रहा है।'],['एक बच्चा बोल रहा है।']
A woman boils eggs.,A woman places two eggs into a pot of water.,3.0,['एक महिला पानी के बर्तन में दो अंडे रखती है।'],['एक स्त्री अंडे उबालती है।']
A woman puts ingredients in a whisked egg.,A man pours gasoline.,0.0,['एक आदमी गैसोलीन डालता है।'],['एक महिला एक विस्क्ड अंडे में सामग्री डालती है।']
A woman is slicing mango.,A man is putting cheese on a tortilla.,0.6000000238418579,['एक आदमी टर्टिला पर पनीर डाल रहा है।'],['एक महिला आम काट रही है।']
A girl is slicing a butter into two pieces.,A woman is slicing tofu.,1.0,['एक महिला टोफू को काट रही है।'],['एक लड़की एक बटर को दो टुकड़ों में काट रही है।']
A man is playing the guitar.,A person is slicing a meat into pieces.,0.0,['एक व्यक्ति एक मांस को टुकड़े-टुकड़े कर रहा है।'],['एक आदमी गिटार बजा रहा है।']
A man is opening a package containing headphones.,A woman is riding a horse.,0.0,['एक महिला घोड़े पर सवार हो रही है।'],['एक आदमी हेडफोन सहित एक पैकेज खोल रहा है।']
A girl is playing a guitar.,A boy is playing a key-board between the people.,1.0,['एक लड़का लोगों के बीच एक कुंजीपटल खेल रहा है।'],['एक लड़की गिटार बजा रही है।']
A little girl plays the violin on a beach.,The girl sat on the couch to crochet.,0.0,['लड़की को कोच पर कताई के लिए बैठा था।'],['एक छोटी लड़की समुद्र तट पर वीणा बजाती है।']
A monkey is karate kicking at someone's gloved hand.,A monkey pratices martial arts.,3.5,['एक बंदर युद्ध कलाओं का अभ्यास करता है।'],['एक बंदर किसी  gloved हाथ को मार कर करता है।']
A female applies something to he hair with her hands.,A cat is eating a slice of watermelon.,0.0,['एक बिल्ली जलमल का एक टुकड़ा खा रही है।'],['एक मादा अपने हाथों से उसके बालों पर कुछ लगाता है।']
A man is karate kicking at another man wearing protective boxing gloves.,A man is kick boxing with a trainer.,2.5,['एक आदमी एक प्रशिक्षक के साथ कुक बॉक्सिंग कर रहा है।'],['एक आदमी एक दूसरे आदमी पर रक्षात्मक बॉक्सिंग  gloves पहने कर करता है।']
The man is playing the wooden flute.,A little boy is vacuuming the floor.,0.0,['एक छोटा लड़का फर्श वाष्प कर रहा है।'],['आदमी लकड़ी की बांसुरी बजा रहा है।']
A young woman is playing a guitar.,A woman cuts up some meat.,0.75,['एक महिला कुछ मांस काटती है।'],['एक युवा महिला गिटार बजा रही है।']
The men are playing soccer.,A man is riding a motorcycle.,0.0,['एक आदमी मोटरसाइकिल चला रहा है।'],['लोग फुटबाल खेल रहे हैं।']
A woman is running on the beach.,A dog is swimming in a pool.,0.0,['कुत्ता एक तालाब में तैर रहा है।'],['एक महिला तट पर दौड़ रही है।']
A man is straining pasta.,A man plays a wooden flute.,0.0,['एक आदमी लकड़ी की बांसुरी बजाता है।'],['एक आदमी पेस्टा खींच रहा है।']
Panda's play on a swing.,A man is playing guitar.,0.800000011920929,['एक आदमी गिटार बजा रहा है।'],['पांडू चक्कर लगाकर खेल रहा है।']
Two green and white trains sitting on the tracks.,Two green and white trains on tracks.,4.400000095367432,['दो हरित और सफेद रेल गाड़ियों पर।'],['दो हरी और सफेद रेलगाड़ी पथ पर बैठी हैं।']
A small white cat with glowing eyes standing underneath a chair.,A white cat stands on the floor.,2.5999999046325684,['फर्श पर एक सफेद बिल्ली खड़ा है।'],['एक छोटा-सा सफेद बिल्ली जो एक कुर्सी के नीचे चमकती आंखें रखती है।']
A large boat in the water at the marina.,A large boat on the sea.,3.200000047683716,['समुद्र पर एक बड़ा नाव।'],['मियाना के पानी में एक बड़ा नाव।']
a bus driving in a street.,Red double decker bus driving down street.,4.0,['लाल डबल डेकर बस सड़क पर चल रही है।'],['एक बस जो सड़क पर चलती है।']
A passenger train waiting in a station.,A passenger train sits in the station.,4.800000190734863,['स्टेशन में एक यात्री ट्रेन बैठती है।'],['रेलगाड़ी जो किसी स्टेशन पर प्रतीक्षा कर रही हो।']
a woman at a dinner table writing on her notebook.,Woman at table busy with something.,3.400000095367432,['मेज पर बैठी स्त्री कुछ करने में व्यस्त है।'],['एक महिला अपने नोटबुक पर लिख रही थी।']
An Apple computer sitting on the floor.,A Macintosh computer sitting on the floor.,3.799999952316284,['फर्श पर बैठी हुई एक मैकिन्टोश कंप्यूटर।'],['एक एपल कंप्यूटर जो फर्श पर बैठा है।']
A close-up of a brown horse's head.,A side view of a horse's head.,3.400000095367432,['घोड़े के सिर का एक किनारा दृश्य।'],['भूरे घोड़े के सिर का एक निकटदर्शी चित्र।']
A group of people eat at a table outside.,Group of elderly people sitting around a table.,2.799999952316284,['एक मेज के चारों ओर बैठे हुए वृद्ध व्यक्तियों का समूह।'],['बाहर के मेज पर लोगों का एक समूह खाना खाता है।']
A jockey riding a horse.,A jockey riding a horse in a pen.,3.799999952316284,['एक घुड़सवार जो पेन में घोड़े पर सवार होता है।'],['एक घुड़सवार जो घोड़े पर सवार हो।']
The man is riding a motorcycle down the road.,A man is riding a red motorcycle on the road.,4.0,['एक आदमी सड़क पर लाल मोटरसाइकिल चला रहा है।'],['वह आदमी सड़क पर मोटरसाइकिल चला रहा है।']
A woman riding a brown horse.,A young girl riding a brown horse.,3.799999952316284,['एक छोटी लड़की एक भूरे घोड़े पर सवार होती है।'],['एक महिला भूरे घोड़े पर सवार होती है।']
A kid jumping a ledge with a bike.,A black and white cat playing with a blanket.,0.0,['एक काले-श्वेत बिल्ली जो कम्बल के साथ खेलती है।'],['एक बच्चे जो एक साइकिल से किनारे पर उछलता है।']
A black dog standing in front of yellow flowers.,A black dog standing in a field.,3.0,['एक खेत में खड़े एक काला कुत्ता।'],['पीले फूलों के सामने खड़े एक काला कुत्ता।']
Close up of a bottle of water.,A close up view of a bottle of water.,4.400000095367432,['पानी के एक बोतल का निकट दृश्य।'],['पानी के एक बोतल के निकट.']
A close up of a brown faced cat.,A close up of an ostrich face.,0.6000000238418579,['चील के चेहरे का निकटतम चित्रण।'],['भूरे चेहरे वाले बिल्ली का एक निकटतम चित्र।']
sheep standing in afield.,A sheep grazing in a field.,3.200000047683716,['एक खेत में चरने वाला भेडा।'],['एक खेत में खड़े भेड़े।']
A longed-haired cat with it's eyes closed.,A close up of a cat with its eyes closed.,3.5999999046325684,['बंद आंखों के साथ एक बिल्ली का चित्रण।'],['एक लम्बे बालों वाला बिल्ली जिसके आंखें बंद हैं।']
A woman in a gray shirt smiles for the camera while the woman behind her makes a face.,A woman with a surprised look on her face is holding a smiling woman from behind.,2.5999999046325684,['चेहरे पर आश्चर्यजनक नजर रखने वाली एक महिला पीछे से एक मुस्कुराते हुए महिला को पकड़ रही है।'],['एक धूसर शरीर पहनी हुई महिला कैमरा के लिए मुस्कुराती है जबकि पीछे की महिला अपना चेहरा बनाती है।']
A silver and blue Amtrak train on the tracks near a small train station.,A small white car parked at the gas station.,0.6000000238418579,['गैस स्टेशन पर एक छोटा सफेद कार पार्क किया गया था।'],['एक छोटी रेलवे स्टेशन के पास ट्रैक पर एक चाँदी और नीली एम्ट्रैक ट्रेन।']
A person in a blue shirt reclines near a coffee table and television.,A person stands on the motorcycle seat and pops a wheelie.,0.0,['एक व्यक्ति मोटरसाइकिल की सीट पर खड़ा होता है और एक पहिया चलाता है।'],"['एक व्यक्ति जो नीली शरीर पहना है, कॉफी टेबल और टेलीविजन के पास बैठा है।']"
A black and white photo of a woman showing a horse.,a black and white photo of cows in their stalls.,1.399999976158142,['उनके स्टालों में गायों की एक काले-श्वेत तस्वीर।'],['एक महिला का एक घोड़े को दिखाने वाला एक श्यामश्वेत फोटो।']
A dark brown horse standing in a field.,A brown horse stands in a lush green field.,4.199999809265137,['एक भूरा घोड़ा एक हरे-भरे मैदान में खड़ा है।'],['मैदान में खड़े एक काले भूरे घोड़े।']
A pitched tent with a horse in the background.,A black and white lamb with other lambs in the background.,0.0,['एक काला-श्वेत थुमा और पृष्ठभूमि में अन्य थुमा।'],['पीछे एक घोड़े के साथ एक झुका हुआ तंबू।']
A group of people sitting around a table with food on it.,A group of people sit around a table with food and beer.,4.0,['लोगों का एक समूह भोजन और बियर के साथ एक मेज के चारों ओर बैठा है।'],['एक मेज के चारों ओर बैठी हुई कोई जमाअत जिसमें भोजन हो।']
A brown horse stands in a lush green field.,A brown horse in a green field.,3.799999952316284,['हरित मैदान में एक भूरा घोड़ा।'],['एक भूरा घोड़ा एक हरे-भरे मैदान में खड़ा है।']
a black and white cow in hay.,A black and white cow in a pen with hay.,4.0,"['एक श्वेत-काली गाय, जो खजूर के साथ पेन में होती है।']",['एक श्वेत-काली गाय जो खजूर में है।']
An elderly woman stands in a kitchen with two cats at her feet.,The old lady is standing in the kitchen with two cats at her feet.,5.0,['बूढ़ा महिला अपने पैरों पर दो बिल्ली के साथ रसोईघर में खड़ा है।'],['एक वृद्ध महिला अपने पैरों पर दो मांजों के साथ एक रसोईघर में खड़ी होती है।']
A school bus is driving uphill on a rural road.,A race care driving along a dirt road.,1.0,['एक रेत की सड़क पर गाड़ी चलाने वाली एक दौड़ देखभाल।'],['एक स्कूली बस एक ग्रामीण सड़क पर चढ़ाई पर चल रही है।']
Camouflage airplane sitting on grassy field.,A camouflaged plane sitting on the green grass.,4.400000095367432,['हरित घास पर बैठा एक लपेटा हुआ विमान।'],['घास के मैदान में बैठा हवाई जहाज।']
